water_type,wavelength_nm,quantity,value_per_m,unit,status,note
IB,480,b,0.13,1/m,ok,
IB,481,a,0.037,1/m,ok,
IB,481,b,0.13,1/m,ok,
IB,482,a,0.037,1/m,ok,
IB,482,b,0.13,1/m,ok,
IB,483,a,0.037,1/m,ok,
IB,483,b,0.13,1/m,ok,
IB,484,a,0.037,1/m,ok,
IB,484,b,0.13,1/m,ok,
IB,485,a,0.037,1/m,ok,
IB,485,b,0.13,1/m,ok,
IB,486,a,0.037,1/m,ok,
IB,486,b,0.129,1/m,ok,
IB,487,a,0.0371,1/m,ok,
IB,487,b,0.129,1/m,ok,
IB,488,a,0.0372,1/m,ok,
IB,488,b,0.129,1/m,ok,
IB,489,a,0.0372,1/m,ok,
IB,489,b,0.129,1/m,ok,
IB,490,a,0.0373,1/m,ok,
IB,490,b,0.129,1/m,ok,
IB,491,a,0.0374,1/m,ok,
IB,491,b,0.129,1/m,ok,
IB,492,a,0.0375,1/m,ok,
IB,492,b,0.129,1/m,ok,
IB,493,a,0.0377,1/m,ok,
IB,493,b,0.129,1/m,ok,
IB,494,a,0.0378,1/m,ok,
IB,494,b,0.128,1/m,ok,
IB,495,a,0.038,1/m,ok,
IB,495,b,0.128,1/m,ok,
IB,496,a,0.0383,1/m,ok,
IB,496,b,0.128,1/m,ok,
IB,497,a,0.0386,1/m,ok,
IB,497,b,0.128,1/m,ok,
IB,498,a,0.039,1/m,ok,
IB,498,b,0.128,1/m,ok,
IB,499,a,0.0394,1/m,ok,
IB,499,b,0.128,1/m,ok,
IB,500,a,0.0398,1/m,ok,
IB,500,b,0.128,1/m,ok,
IB,501,a,0.0403,1/m,ok,
IB,501,b,0.128,1/m,ok,
IB,502,a,0.0409,1/m,ok,
IB,502,b,0.127,1/m,ok,
IB,503,a,0.0414,1/m,ok,
IB,503,b,0.127,1/m,ok,
IB,504,a,0.042,1/m,ok,
IB,504,b,0.127,1/m,ok,
IB,505,a,0.0426,1/m,ok,
IB,505,b,0.127,1/m,ok,
IB,506,a,0.0432,1/m,ok,
IB,506,b,0.127,1/m,ok,
IB,507,a,0.0439,1/m,ok,
IB,507,b,0.127,1/m,ok,
IB,508,a,0.0445,1/m,ok,
IB,508,b,0.127,1/m,ok,
IB,509,a,0.0452,1/m,ok,
IB,509,b,0.127,1/m,ok,
IB,510,a,0.0459,1/m,ok,
IB,510,b,0.127,1/m,ok,
IB,511,a,0.0466,1/m,ok,
IB,511,b,0.126,1/m,ok,
IB,512,a,0.0473,1/m,ok,
IB,512,b,0.126,1/m,ok,
IB,513,a,0.048,1/m,ok,
IB,513,b,0.126,1/m,ok,
IB,514,a,0.0487,1/m,ok,
IB,514,b,0.126,1/m,ok,
IB,515,a,0.0494,1/m,ok,
IB,515,b,0.126,1/m,ok,
IB,516,a,0.0501,1/m,ok,
IB,516,b,0.126,1/m,ok,
IB,517,a,0.0508,1/m,ok,
IB,517,b,0.126,1/m,ok,
IB,518,a,0.0514,1/m,ok,
IB,518,b,0.126,1/m,ok,
IB,519,a,0.0515,1/m,ok,
IB,519,b,0.126,1/m,ok,
IB,520,a,0.0515,1/m,ok,
IB,520,b,0.125,1/m,ok,
IB,521,a,0.0517,1/m,ok,
IB,521,b,0.125,1/m,ok,
IB,522,a,0.0519,1/m,ok,
IB,522,b,0.125,1/m,ok,
IB,523,a,0.0513,1/m,ok,
IB,523,b,0.125,1/m,ok,
IB,524,a,0.0508,1/m,ok,
IB,524,b,0.125,1/m,ok,
IB,525,a,0.0516,1/m,ok,
IB,525,b,0.125,1/m,ok,
IB,526,a,0.0523,1/m,ok,
IB,526,b,0.125,1/m,ok,
IB,527,a,0.052,1/m,ok,
IB,527,b,0.125,1/m,ok,
IB,528,a,0.0516,1/m,ok,
IB,528,b,0.125,1/m,ok,
IB,529,a,0.0518,1/m,ok,
IB,529,b,0.124,1/m,ok,
IB,530,a,0.0519,1/m,ok,
IB,530,b,0.124,1/m,ok,
IB,531,a,0.0526,1/m,ok,
IB,531,b,0.124,1/m,ok,
IB,532,a,0.0532,1/m,ok,
IB,532,b,0.124,1/m,ok,
IB,533,a,0.0536,1/m,ok,
IB,533,b,0.124,1/m,ok,
IB,534,a,0.054,1/m,ok,
IB,534,b,0.124,1/m,ok,
IB,535,a,0.0546,1/m,ok,
IB,535,b,0.124,1/m,ok,
IB,536,a,0.0552,1/m,ok,
IB,536,b,0.124,1/m,ok,
IB,537,a,0.0556,1/m,ok,
IB,537,b,0.124,1/m,ok,
IB,538,a,0.0559,1/m,ok,
IB,538,b,0.124,1/m,ok,
IB,539,a,0.0566,1/m,ok,
IB,539,b,0.123,1/m,ok,
IB,540,a,0.0572,1/m,ok,
IB,540,b,0.123,1/m,ok,
IB,541,a,0.0575,1/m,ok,
IB,541,b,0.123,1/m,ok,
IB,542,a,0.0578,1/m,ok,
IB,542,b,0.123,1/m,ok,
IB,543,a,0.0589,1/m,ok,
IB,543,b,0.123,1/m,ok,
IB,544,a,0.06,1/m,ok,
IB,544,b,0.123,1/m,ok,
IB,545,a,0.0607,1/m,ok,
IB,545,b,0.123,1/m,ok,
IB,546,a,0.0615,1/m,ok,
IB,546,b,0.123,1/m,ok,
IB,547,a,0.0624,1/m,ok,
IB,547,b,0.123,1/m,ok,
IB,548,a,0.0633,1/m,ok,
IB,548,b,0.123,1/m,ok,
IB,549,a,0.0644,1/m,ok,
IB,549,b,0.122,1/m,ok,
IB,550,a,0.0655,1/m,ok,
IB,550,b,0.122,1/m,ok,
IB,551,a,0.0665,1/m,ok,
IB,551,b,0.122,1/m,ok,
IB,552,a,0.0676,1/m,ok,
IB,552,b,0.122,1/m,ok,
IB,553,a,0.0685,1/m,ok,
IB,553,b,0.122,1/m,ok,
IB,554,a,0.0694,1/m,ok,
IB,554,b,0.122,1/m,ok,
IB,555,a,0.0701,1/m,ok,
IB,555,b,0.122,1/m,ok,
IB,556,a,0.0707,1/m,ok,
IB,556,b,0.122,1/m,ok,
IB,557,a,0.0712,1/m,ok,
IB,557,b,0.122,1/m,ok,
IB,558,a,0.0718,1/m,ok,
IB,558,b,0.122,1/m,ok,
IB,559,a,0.0724,1/m,ok,
IB,559,b,0.121,1/m,ok,
IB,560,a,0.073,1/m,ok,
IB,560,b,0.121,1/m,ok,
IB,561,a,0.0737,1/m,ok,
IB,561,b,0.121,1/m,ok,
IB,562,a,0.0743,1/m,ok,
IB,562,b,0.121,1/m,ok,
IB,563,a,0.0749,1/m,ok,
IB,563,b,0.121,1/m,ok,
IB,564,a,0.0754,1/m,ok,
IB,564,b,0.121,1/m,ok,
IB,565,a,0.0763,1/m,ok,
IB,565,b,0.121,1/m,ok,
IB,566,a,0.0772,1/m,ok,
IB,566,b,0.121,1/m,ok,
IB,567,a,0.0779,1/m,ok,
IB,567,b,0.121,1/m,ok,
IB,568,a,0.0787,1/m,ok,
IB,568,b,0.121,1/m,ok,
IB,569,a,0.0799,1/m,ok,
IB,569,b,0.121,1/m,ok,
IB,570,a,0.0811,1/m,ok,
IB,570,b,0.12,1/m,ok,
IB,571,a,0.0824,1/m,ok,
IB,571,b,0.12,1/m,ok,
IB,572,a,0.0838,1/m,ok,
IB,572,b,0.12,1/m,ok,
IB,573,a,0.0853,1/m,ok,
IB,573,b,0.12,1/m,ok,
IB,574,a,0.0869,1/m,ok,
IB,574,b,0.12,1/m,ok,
IB,575,a,0.0888,1/m,ok,
IB,575,b,0.12,1/m,ok,
IB,576,a,0.0907,1/m,ok,
IB,576,b,0.12,1/m,ok,
IB,577,a,0.0926,1/m,ok,
IB,577,b,0.12,1/m,ok,
IB,578,a,0.0944,1/m,ok,
IB,578,b,0.12,1/m,ok,
IB,579,a,0.0972,1/m,ok,
IB,579,b,0.12,1/m,ok,
IB,580,a,0.1,1/m,ok,
IB,580,b,0.12,1/m,ok,
IB,581,a,0.102,1/m,ok,
IB,581,b,0.119,1/m,ok,
IB,582,a,0.105,1/m,ok,
IB,582,b,0.119,1/m,ok,
IB,583,a,0.109,1/m,ok,
IB,583,b,0.119,1/m,ok,
IB,584,a,0.113,1/m,ok,
IB,584,b,0.119,1/m,ok,
IB,585,a,0.117,1/m,ok,
IB,585,b,0.119,1/m,ok,
IB,586,a,0.12,1/m,ok,
IB,586,b,0.119,1/m,ok,
IB,587,a,0.125,1/m,ok,
IB,587,b,0.119,1/m,ok,
IB,588,a,0.13,1/m,ok,
IB,588,b,0.119,1/m,ok,
IB,589,a,0.135,1/m,ok,
IB,589,b,0.119,1/m,ok,
IB,590,a,0.14,1/m,ok,
IB,590,b,0.119,1/m,ok,
IB,591,a,0.145,1/m,ok,
IB,591,b,0.119,1/m,ok,
IB,592,a,0.15,1/m,ok,
IB,592,b,0.119,1/m,ok,
IB,593,a,0.156,1/m,ok,
IB,593,b,0.118,1/m,ok,
IB,594,a,0.161,1/m,ok,
IB,594,b,0.118,1/m,ok,
IB,595,a,0.168,1/m,ok,
IB,595,b,0.118,1/m,ok,
IB,596,a,0.174,1/m,ok,
IB,596,b,0.118,1/m,ok,
IB,597,a,0.182,1/m,ok,
IB,597,b,0.118,1/m,ok,
IB,598,a,0.19,1/m,ok,
IB,598,b,0.118,1/m,ok,
IB,599,a,0.208,1/m,ok,
IB,599,b,0.118,1/m,ok,
IB,600,a,0.227,1/m,ok,
IB,600,b,0.118,1/m,ok,
IB,601,a,0.234,1/m,ok,
IB,601,b,0.118,1/m,ok,
IB,602,a,0.241,1/m,ok,
IB,602,b,0.118,1/m,ok,
IB,603,a,0.245,1/m,ok,
IB,603,b,0.118,1/m,ok,
IB,604,a,0.249,1/m,ok,
IB,604,b,0.118,1/m,ok,
IB,605,a,0.256,1/m,ok,
IB,605,b,0.117,1/m,ok,
IB,606,a,0.263,1/m,ok,
IB,606,b,0.117,1/m,ok,
IB,607,a,0.266,1/m,ok,
IB,607,b,0.117,1/m,ok,
IB,608,a,0.269,1/m,ok,
IB,608,b,0.117,1/m,ok,
IB,609,a,0.271,1/m,ok,
IB,609,b,0.117,1/m,ok,
IB,610,a,0.273,1/m,ok,
IB,610,b,0.117,1/m,ok,
IB,611,a,0.274,1/m,ok,
IB,611,b,0.117,1/m,ok,
IB,612,a,0.275,1/m,ok,
IB,612,b,0.117,1/m,ok,
IB,613,a,0.276,1/m,ok,
IB,613,b,0.117,1/m,ok,
IB,614,a,0.278,1/m,ok,
IB,614,b,0.117,1/m,ok,
IB,615,a,0.279,1/m,ok,
IB,615,b,0.117,1/m,ok,
IB,616,a,0.28,1/m,ok,
IB,616,b,0.117,1/m,ok,
IB,617,a,0.281,1/m,ok,
IB,617,b,0.117,1/m,ok,
IB,618,a,0.282,1/m,ok,
IB,618,b,0.116,1/m,ok,
IB,619,a,0.283,1/m,ok,
IB,619,b,0.116,1/m,ok,
IB,620,a,0.285,1/m,ok,
IB,620,b,0.116,1/m,ok,
IB,621,a,0.286,1/m,ok,
IB,621,b,0.116,1/m,ok,
IB,622,a,0.287,1/m,ok,
IB,622,b,0.116,1/m,ok,
IB,623,a,0.289,1/m,ok,
IB,623,b,0.116,1/m,ok,
IB,624,a,0.29,1/m,ok,
IB,624,b,0.116,1/m,ok,
IB,625,a,0.291,1/m,ok,
IB,625,b,0.116,1/m,ok,
IB,626,a,0.293,1/m,ok,
IB,626,b,0.116,1/m,ok,
IB,627,a,0.294,1/m,ok,
IB,627,b,0.116,1/m,ok,
IB,628,a,0.296,1/m,ok,
IB,628,b,0.116,1/m,ok,
IB,629,a,0.297,1/m,ok,
IB,629,b,0.116,1/m,ok,
IB,630,a,0.299,1/m,ok,
IB,630,b,0.116,1/m,ok,
IB,631,a,0.301,1/m,ok,
IB,631,b,0.115,1/m,ok,
IB,632,a,0.302,1/m,ok,
IB,632,b,0.115,1/m,ok,
IB,633,a,0.303,1/m,ok,
IB,633,b,0.115,1/m,ok,
IB,634,a,0.304,1/m,ok,
IB,634,b,0.115,1/m,ok,
IB,635,a,0.306,1/m,ok,
IB,635,b,0.115,1/m,ok,
IB,636,a,0.307,1/m,ok,
IB,636,b,0.115,1/m,ok,
IB,637,a,0.309,1/m,ok,
IB,637,b,0.115,1/m,ok,
IB,638,a,0.311,1/m,ok,
IB,638,b,0.115,1/m,ok,
IB,639,a,0.313,1/m,ok,
IB,639,b,0.115,1/m,ok,
IB,640,a,0.314,1/m,ok,
IB,640,b,0.115,1/m,ok,
IB,641,a,0.316,1/m,ok,
IB,641,b,0.115,1/m,ok,
IB,642,a,0.318,1/m,ok,
IB,642,b,0.115,1/m,ok,
IB,643,a,0.32,1/m,ok,
IB,643,b,0.115,1/m,ok,
IB,644,a,0.321,1/m,ok,
IB,644,b,0.115,1/m,ok,
IB,645,a,0.324,1/m,ok,
IB,645,b,0.114,1/m,ok,
IB,646,a,0.326,1/m,ok,
IB,646,b,0.114,1/m,ok,
IB,647,a,0.328,1/m,ok,
IB,647,b,0.114,1/m,ok,
IB,648,a,0.33,1/m,ok,
IB,648,b,0.114,1/m,ok,
IB,649,a,0.332,1/m,ok,
IB,649,b,0.114,1/m,ok,
IB,650,a,0.335,1/m,ok,
IB,650,b,0.114,1/m,ok,
IB,651,a,0.337,1/m,ok,
IB,651,b,0.114,1/m,ok,
IB,652,a,0.34,1/m,ok,
IB,652,b,0.114,1/m,ok,
IB,653,a,0.343,1/m,ok,
IB,653,b,0.114,1/m,ok,
IB,654,a,0.346,1/m,ok,
IB,654,b,0.114,1/m,ok,
IB,655,a,0.35,1/m,ok,
IB,655,b,0.114,1/m,ok,
IB,656,a,0.354,1/m,ok,
IB,656,b,0.114,1/m,ok,
IB,657,a,0.361,1/m,ok,
IB,657,b,0.114,1/m,ok,
IB,658,a,0.367,1/m,ok,
IB,658,b,0.114,1/m,ok,
IB,659,a,0.375,1/m,ok,
IB,659,b,0.113,1/m,ok,
IB,660,a,0.383,1/m,ok,
IB,660,b,0.113,1/m,ok,
IB,661,a,0.39,1/m,ok,
IB,661,b,0.113,1/m,ok,
IB,662,a,0.397,1/m,ok,
IB,662,b,0.113,1/m,ok,
IB,663,a,0.402,1/m,ok,
IB,663,b,0.113,1/m,ok,
IB,664,a,0.406,1/m,ok,
IB,664,b,0.113,1/m,ok,
IB,665,a,0.409,1/m,ok,
IB,665,b,0.113,1/m,ok,
IB,666,a,0.412,1/m,ok,
IB,666,b,0.113,1/m,ok,
IB,667,a,0.413,1/m,ok,
IB,667,b,0.113,1/m,ok,
IB,668,a,0.414,1/m,ok,
IB,668,b,0.113,1/m,ok,
IB,669,a,0.416,1/m,ok,
IB,669,b,0.113,1/m,ok,
IB,670,a,0.417,1/m,ok,
IB,670,b,0.113,1/m,ok,
IB,671,a,0.419,1/m,ok,
IB,671,b,0.113,1/m,ok,
IB,672,a,0.42,1/m,ok,
IB,672,b,0.113,1/m,ok,
IB,673,a,0.421,1/m,ok,
IB,673,b,0.113,1/m,ok,
IB,674,a,0.422,1/m,ok,
IB,674,b,0.112,1/m,ok,
IB,675,a,0.425,1/m,ok,
IB,675,b,0.112,1/m,ok,
IB,676,a,0.427,1/m,ok,
IB,676,b,0.112,1/m,ok,
IB,677,a,0.429,1/m,ok,
IB,677,b,0.112,1/m,ok,
IB,678,a,0.432,1/m,ok,
IB,678,b,0.112,1/m,ok,
IB,679,a,0.434,1/m,ok,
IB,679,b,0.112,1/m,ok,
IB,680,a,0.436,1/m,ok,
IB,680,b,0.112,1/m,ok,
IB,681,a,0.439,1/m,ok,
IB,681,b,0.112,1/m,ok,
IB,682,a,0.442,1/m,ok,
IB,682,b,0.112,1/m,ok,
IB,683,a,0.446,1/m,ok,
IB,683,b,0.112,1/m,ok,
IB,684,a,0.449,1/m,ok,
IB,684,b,0.112,1/m,ok,
IB,685,a,0.453,1/m,ok,
IB,685,b,0.112,1/m,ok,
IB,686,a,0.457,1/m,ok,
IB,686,b,0.112,1/m,ok,
IB,687,a,0.462,1/m,ok,
IB,687,b,0.112,1/m,ok,
IB,688,a,0.467,1/m,ok,
IB,688,b,0.112,1/m,ok,
IB,689,a,0.473,1/m,ok,
IB,689,b,0.112,1/m,ok,
IB,690,a,0.478,1/m,ok,
IB,690,b,0.111,1/m,ok,
IB,691,a,0.485,1/m,ok,
IB,691,b,0.111,1/m,ok,
IB,692,a,0.492,1/m,ok,
IB,692,b,0.111,1/m,ok,
IB,693,a,0.5,1/m,ok,
IB,693,b,0.111,1/m,ok,
IB,694,a,0.509,1/m,ok,
IB,694,b,0.111,1/m,ok,
IB,695,a,0.517,1/m,ok,
IB,695,b,0.111,1/m,ok,
IB,696,a,0.526,1/m,ok,
IB,696,b,0.111,1/m,ok,
IB,697,a,0.537,1/m,ok,
IB,697,b,0.111,1/m,ok,
IB,698,a,0.548,1/m,ok,
IB,698,b,0.111,1/m,ok,
IB,699,a,0.561,1/m,ok,
IB,699,b,0.111,1/m,ok,
IB,700,a,0.573,1/m,ok,
IB,700,b,0.111,1/m,ok,
IB,701,a,0.587,1/m,ok,
IB,701,b,0.111,1/m,ok,
IB,702,a,0.601,1/m,ok,
IB,702,b,0.111,1/m,ok,
IB,703,a,0.616,1/m,ok,
IB,703,b,0.111,1/m,ok,
IB,704,a,0.631,1/m,ok,
IB,704,b,0.111,1/m,ok,
IB,705,a,0.648,1/m,ok,
IB,705,b,0.111,1/m,ok,
IB,706,a,0.664,1/m,ok,
IB,706,b,0.11,1/m,ok,
IB,707,a,0.682,1/m,ok,
IB,707,b,0.11,1/m,ok,
IB,708,a,0.7,1/m,ok,
IB,708,b,0.11,1/m,ok,
IB,709,a,0.721,1/m,ok,
IB,709,b,0.11,1/m,ok,
IB,710,a,0.742,1/m,ok,
IB,710,b,0.11,1/m,ok,
IB,711,a,0.766,1/m,ok,
IB,711,b,0.11,1/m,ok,
IB,712,a,0.79,1/m,ok,
IB,712,b,0.11,1/m,ok,
IB,713,a,0.818,1/m,ok,
IB,713,b,0.11,1/m,ok,
IB,714,a,0.845,1/m,ok,
IB,714,b,0.11,1/m,ok,
IB,715,a,0.878,1/m,ok,
IB,715,b,0.11,1/m,ok,
IB,716,a,0.912,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,716,b,0.11,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,717,a,0.95,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,717,b,0.11,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,718,a,0.988,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,718,b,0.11,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,719,a,1.03,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,719,b,0.11,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,720,a,1.07,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,720,b,0.11,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,721,a,1.12,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,721,b,0.11,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,722,a,1.17,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,722,b,0.11,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,723,a,1.22,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,723,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,724,a,1.27,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,724,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,725,a,1.32,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,725,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,726,a,1.37,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,726,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,727,a,1.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,727,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,728,a,1.49,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,728,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,729,a,1.55,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,729,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,730,a,1.62,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,730,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,731,a,1.7,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,731,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,732,a,1.79,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,732,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,733,a,1.89,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,733,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,734,a,1.99,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,734,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,735,a,2.1,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,735,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,736,a,2.21,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,736,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,737,a,2.3,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,737,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,738,a,2.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,738,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,739,a,2.46,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,739,b,0.109,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
IB,740,a,2.53,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
